S.no,Instagram_name,Name,Subscribers,Audience_country,Authentic_engagement,Engagement_average,Category_1,Category_2,Engagement_Rate,Subscribers_Scaled,Authentic_Engagement_Scaled,Category_Weight,Influencer_Score
40,narendramodi,Narendra Modi,69300000.0,India,1800000.0,2000000.0,Finance & Economics,Business & Careers,0.02886002886002886,0.12373783734165597,0.14173228346456693,0.7,0.1470118194394217
945,_hakkencoser_,Hakken 八犬,3700000.0,United States,511800.0,625400.0,Photography,Modeling,0.16902702702702702,0.003304571323664402,0.0402992125984252,0.7,0.14666202472759515
611,elmarianaa,El Mariana,4500000.0,Mexico,809500.0,919400.0,0,0,0.2043111111111111,0.00477326968973747,0.06374015748031496,0.5,0.1459044568474287
302,imsebastianstan,Sebastian Stan,9400000.0,United States,941300.0,1100000.0,Shows,Cinema & Actors/actresses,0.11702127659574468,0.01376904718193501,0.07411811023622047,0.8,0.14576284684012247
131,katyperry,KATY PERRY,171200000.0,Brazil,130500.0,168300.0,0,0,0.0009830607476635513,0.310813291720213,0.010275590551181102,0.5,0.14569232992536554
474,corinnakopf,corinna kopf,6800000.0,United States,586700.0,898100.0,Beauty,0,0.1320735294117647,0.00899577749219754,0.046196850393700785,0.8,0.1447675150911053
316,nct_dream,NCT DREAM OFFICIAL,10400000.0,Indonesia,845000.0,944000.0,Modeling,Fashion,0.09076923076923077,0.015604920139526345,0.06653543307086614,0.9,0.14429625496372345
52,shraddhakapoor,Shraddha ✶,74400000.0,India,1100000.0,1300000.0,Cinema & Actors/actresses,0,0.01747311827956989,0.13310078942537176,0.08661417322834646,0.8,0.1442423187851088
585,missasinfonia,MissaSinfonia,5800000.0,Mexico,667400.0,747700.0,Cinema & Actors/actresses,0,0.12891379310344828,0.007159904534606205,0.052551181102362204,0.8,0.1442237248222336
581,asabopp,Asa Butterfield,5700000.0,Brazil,521700.00000000006,762700.0,Cinema & Actors/actresses,0,0.13380701754385965,0.006976317238847072,0.041078740157480316,0.8,0.14383145022069405
126,alluarjunonline,Allu Arjun,19100000.0,India,1300000.0,1600000.0,Cinema & Actors/actresses,0,0.08376963350785341,0.031577014870570956,0.10236220472440945,0.8,0.14345339880919455
582,naileadevora,nai,5300000.0,United States,560600.0,828500.0,Lifestyle,0,0.15632075471698112,0.006241968055810537,0.04414173228346457,0.7,0.14322923876022853
116,mrbeast,MrBeast,19900000.0,United States,1200000.0,1700000.0,Shows,Humor & Fun & Happiness,0.08542713567839195,0.03304571323664402,0.09448818897637795,0.8,0.1429822060376256
360,m_kayoung,MUN KA YOUNG,8600000.0,Indonesia,765100.0,1000000.0,Cinema & Actors/actresses,0,0.11627906976744186,0.012300348815861941,0.06024409448818897,0.8,0.14225055144937312
622,pledis_boos,승관 SEUNGKWAN,4500000.0,Indonesia,732300.0,888400.0,0,0,0.19742222222222222,0.00477326968973747,0.05766141732283465,0.5,0.1419331532603771
615,yihyun_1208,조이현 cho yihyun,5200000.0,South Korea,618900.0,783400.0,Lifestyle,0,0.15065384615384617,0.006058380760051404,0.04873228346456693,0.7,0.14182550938246727
358,charles_leclerc,Charles Leclerc,8700000.0,Italy,763700.0,1000000.0,Racing Sports,0,0.11494252873563218,0.012483936111621076,0.060133858267716535,0.8,0.1417489639812825
34,bts.bighitofficial,BTS official,67500000.0,Indonesia,2500000.0,2700000.0,0,0,0.04,0.12043326601799156,0.19685039370078738,0.5,0.14150005854555497
152,elrubiuswtf,el rubius WTF,17300000.0,Mexico,1300000.0,1400000.0,Computers & Gadgets,0,0.08092485549132948,0.02827244354690656,0.10236220472440945,0.8,0.14132411620548568
465,jessnolimit,Jess No Limit,7300000.0,Indonesia,716300.0,858200.0,Shows,0,0.11756164383561644,0.009913713970993207,0.056401574803149605,0.8,0.14127908668617448
856,min.nicha,MINNIE,4099999.9999999995,Thailand,468800.0,640400.0,Lifestyle,0,0.15619512195121954,0.004038920506700936,0.03691338582677165,0.7,0.14107240209785243
853,wdohwan,우도환,4500000.0,Indonesia,446200.0,591500.0,Cinema & Actors/actresses,0,0.13144444444444445,0.00477326968973747,0.03513385826771653,0.8,0.14103653033824234
69,karimbenzema,Karim Benzema,57100000.0,France,798600.0,1100000.0,Sports with a ball,0,0.01926444833625219,0.10134018725904169,0.06288188976377952,0.9,0.1406842134649693
320,wwiinn_7,WINWIN,7400000.0,Indonesia,1100000.0,1300000.0,0,0,0.17567567567567569,0.01009730126675234,0.08661417322834646,0.5,0.14062229529596526
56,katrinakaif,Katrina Kaif,66599999.99999999,India,1100000.0,1200000.0,Beauty,0,0.01801801801801802,0.11878098035615935,0.08661417322834646,0.8,0.14016433595972433
375,liltjay,TJAYYYY 🖤,7600000.0,United States,575800.0,1100000.0,Lifestyle,0,0.14473684210526316,0.010464475858270608,0.045338582677165354,0.7,0.14010179613501952
150,thedeverakonda,Vijay Deverakonda,17500000.0,India,1200000.0,1400000.0,Cinema & Actors/actresses,0,0.08,0.028639618138424822,0.09448818897637795,0.8,0.13948952323680305
60,anushkasharma,AnushkaSharma1588,59700000.0,India,1200000.0,1300000.0,Cinema & Actors/actresses,0,0.021775544388609715,0.10611345694877916,0.09448818897637795,0.8,0.13944189263535323
578,lilyrose_depp,Lily-Rose Depp,6700000.0,United States,421700.0,662800.0,Modeling,0,0.09892537313432836,0.008812190196438406,0.03320472440944882,0.9,0.13885475119455265
503,nazriyafahadh,Nazriya Nazim Fahadh,6400000.0,India,666100.0,892300.0,Lifestyle,Cinema & Actors/actresses,0.139421875,0.008261428309161005,0.05244881889763779,0.7,0.13873694227227584
289,cbum,Chris Bumstead,10100000.0,United States,646300.0,1100000.0,Fitness & Gym,0,0.10891089108910891,0.015054158252248944,0.05088976377952756,0.8,0.13825855666722378
407,anyataylorjoy,Anya Taylor-Joy,9100000.0,United States,554700.0,799500.0,Modeling,Cinema & Actors/actresses,0.08785714285714286,0.013218285294657609,0.04367716535433071,0.9,0.13784377580212057
630,ozgecangurelofficial,Özge Gürel,5800000.0,Turkey,553200.0,679900.0,Cinema & Actors/actresses,0,0.11722413793103448,0.007159904534606205,0.043559055118110236,0.8,0.13774943755641772
569,dew_jsu,2000,6300000.0,Indonesia,544500.0,732300.0,Beauty,Lifestyle,0.11623809523809524,0.008077841013401872,0.04287401574803149,0.8,0.13749339354886497
138,emmachamberlain,emma chamberlain,16100000.000000002,United States,1100000.0,1700000.0,Lifestyle,Shows,0.10559006211180123,0.02606939599779696,0.08661417322834646,0.7,0.13737967828972886
97,kimberly.loaiza,KIM LOAIZA 🖤,35800000.0,Mexico,959200.0,1200000.0,Clothing & Outfits,Lifestyle,0.0335195530726257,0.06223609326234624,0.07552755905511811,0.9,0.13718416101877778
78,gal_gadot,Gal Gadot,86400000.0,United States,485500.0,627300.0,Cinema & Actors/actresses,0,0.007260416666666667,0.15513126491646778,0.038228346456692916,0.8,0.1370892154329456
81,rashmika_mandanna,Rashmika Mandanna,33100000.0,India,1300000.0,1600000.0,Beauty,Cinema & Actors/actresses,0.04833836858006042,0.057279236276849645,0.10236220472440945,0.8,0.13699155925996098
416,alwaysramcharan,Ram Charan,8300000.000000001,India,766500.0,858300.0,Cinema & Actors/actresses,0,0.10340963855421685,0.011749586928584544,0.06035433070866142,0.8,0.13695959764199442
526,k.kbeom,김범 kimbum,5400000.0,Indonesia,798400.0,977100.0,0,0,0.18094444444444444,0.00642555535156967,0.06286614173228346,0.5,0.1368786727297054
644,youngdae0302,김영대,4500000.0,Indonesia,636200.0,839800.0,0,0,0.18662222222222222,0.00477326968973747,0.050094488188976376,0.5,0.1360997674336054
709,karljacobs,Karl Jacobs,4300000.0,United States,618400.0,805400.0,0,0,0.18730232558139534,0.004406095098219202,0.04869291338582677,0.5,0.13598134143918927
183,bbrightvc,bright,16100000.000000002,Indonesia,1000000.0,1300000.0,Cinema & Actors/actresses,0,0.08074534161490682,0.02606939599779696,0.07874015748031496,0.8,0.13586698694136481
55,georginagio,Georgina Rodríguez,39100000.0,India,1500000.0,2100000.0,Lifestyle,Fashion,0.05370843989769821,0.06829447402239766,0.11811023622047244,0.7,0.13559376540989307
123,pewdiepie,PewDiePie,21800000.0,United States,1200000.0,1400000.0,Computers & Gadgets,0,0.06422018348623854,0.03653387185606756,0.09448818897637795,0.8,0.1355458727465913
309,maya_hawke,Maya Hawke,10100000.0,United States,723100.0,1000000.0,Cinema & Actors/actresses,0,0.09900990099009901,0.015054158252248944,0.056937007874015746,0.8,0.13550760944651746
106,kiaraaliaadvani,KIARA,25000000.0,India,1200000.0,1400000.0,Cinema & Actors/actresses,0,0.056,0.042408665320359834,0.09448818897637795,0.8,0.13402023739138355
695,smriti_mandhana,Smriti Mandhana,6500000.0,India,472100.0,547000.0,Sports with a ball,0,0.08415384615384615,0.00844501560492014,0.03717322834645669,0.9,0.13362968881230586
37,champagnepapi,champagnepapi,120200000.0,United States,877000.0,1400000.0,0,0,0.011647254575707155,0.2171837708830549,0.06905511811023622,0.5,0.13362505671724656
121,_rl9,Robert Lewandowski,29400000.0,Poland,844400.0,1100000.0,Sports with a ball,0,0.03741496598639456,0.050486506333761706,0.06648818897637795,0.9,0.13340957608996193
726,kittychicha,🖤KITTY CHICHA🐱,4300000.0,Philippines,635900.0,771100.0,0,0,0.17932558139534885,0.004406095098219202,0.050070866141732284,0.5,0.13306623431595177
66,chrishemsworth,Chris Hemsworth,56000000.0,India,929300.0,1200000.0,Cinema & Actors/actresses,0,0.02142857142857143,0.09932072700569122,0.07317322834645669,0.8,0.13300229234242728
125,ronaldinho,Ronaldo de Assis Moreira,67800000.0,Brazil,256200.0,445600.0,Sports with a ball,0,0.0065722713864306784,0.12098402790526896,0.02017322834645669,0.9,0.1329587625954443
67,robertdowneyjr,Robert Downey Jr. Official,53400000.0,India,987500.0,1200000.0,Cinema & Actors/actresses,0,0.02247191011235955,0.09454745731595375,0.07775590551181102,0.8,0.13290418234209217
851,dhanushkraja,Dhanush,4900000.0,India,421300.0,545200.0,Cinema & Actors/actresses,0,0.11126530612244898,0.005507618872774003,0.03317322834645669,0.8,0.13279305378010314
87,paulodybala,Paulo Dybala,48600000.0,Argentina,583500.0,934000.0,Sports with a ball,0,0.019218106995884773,0.08573526711951533,0.045944881889763776,0.9,0.13259679931216128
98,iamzlatanibrahimovic,Zlatan Ibrahimović,55400000.0,Italy,481000.0,740700.0,Sports with a ball,0,0.013370036101083033,0.09821920323113642,0.037874015748031495,0.9,0.13238857855938044
104,vindiesel,Vin Diesel,82700000.0,Brazil,353200.0,457400.0,Cinema & Actors/actresses,0,0.0055308343409915355,0.14833853497337984,0.027811023622047244,0.8,0.13227609895282003
96,bellahadid,Bella 🦋,54600000.0,United States,474500.0,758900.0,Modeling,0,0.013899267399267399,0.09675050486506334,0.037362204724409445,0.9,0.13205729936410787
77,ddlovato,Demi Lovato,139200000.0,United States,302700.0,392000.0,0,0,0.0028160919540229884,0.2520653570772903,0.02383464566929134,0.5,0.13151297303865456
111,priyankachopra,Priyanka,81800000.0,India,343400.0,417300.0,Cinema & Actors/actresses,0,0.005101466992665037,0.14668624931154767,0.027039370078740157,0.8,0.13145433560627837
980,tejasswiprakash,Tejasswi Prakash,6300000.0,India,304400.0,376700.0,Fashion,Beauty,0.059793650793650795,0.008077841013401872,0.023968503937007873,1.0,0.13113451340888246
980,tejasswiprakash,Tejasswi Prakash,6300000.0,India,304400.0,376700.0,Fashion,Beauty,0.059793650793650795,0.008077841013401872,0.023968503937007873,1.0,0.13113451340888246
313,hi_sseulgi,슬기 Seulgi,12600000.0,Indonesia,634200.0,794900.0,Modeling,0,0.06308730158730158,0.019643840646227283,0.04993700787401575,0.9,0.13111547440359198
562,juansguarnizo,Juan Sebastián Guarnizo,6300000.0,Mexico,683700.0,748700.0,Lifestyle,0,0.11884126984126984,0.008077841013401872,0.05383464566929134,0.7,0.13072678937438675
154,vinijr,Vinicius Jr. ⚡️🇧🇷,22300000.0,Brazil,610100.0,1100000.0,Sports with a ball,Lifestyle,0.04932735426008968,0.03745180833486323,0.04803937007874016,0.9,0.13057435822024288
119,kritisanon,Kriti,50600000.0,India,547600.0,638300.0,Modeling,0,0.012614624505928854,0.089407013034698,0.043118110236220475,0.9,0.13049157576002504
754,maneskinofficial,Måneskin,6200000.0,Italy,356300.0,502800.0,Modeling,Cinema & Actors/actresses,0.08109677419354838,0.007894253717642739,0.02805511811023622,0.9,0.13041800941475942
110,mosalah,Mohamed Salah,52700000.0,Egypt,458800.0,650000.0,Sports with a ball,0,0.012333965844402278,0.09326234624563981,0.0361259842519685,0.9,0.13013748706184658
57,haileybieber,Hailey Rhode Baldwin Bieber,47600000.0,United States,1300000.0,1700000.0,Lifestyle,Modeling,0.03571428571428571,0.083899394161924,0.10236220472440945,0.7,0.12992797347917337
694,amadorat,N I C O L E   A M A D O 🐉,8300000.000000001,Mexico,378800.0,423300.0,Fashion,Lifestyle,0.051,0.011749586928584544,0.029826771653543305,1.0,0.12989023040928405
328,nba,NBA,70600000.0,United States,81900.0,132600.0,Sports with a ball,0,0.001878186968838527,0.1261244721865247,0.006448818897637795,0.9,0.1298783802230204
134,marcelotwelve,Marcelo Vieira,58500000.0,Spain,325700.0,484200.0,Sports with a ball,0,0.008276923076923078,0.10391040939966956,0.02564566929133858,0.9,0.1296130259089378
148,manchesterunited,Manchester United,60200000.0,United Kingdom,265600.0,425000.0,Sports with a ball,0,0.0070598006644518275,0.10703139342757483,0.020913385826771654,0.9,0.1291160154594075
109,finnwolfhardofficial,Finn Wolfhard,26300000.0,Brazil,1000000.0,1300000.0,Cinema & Actors/actresses,0,0.049429657794676805,0.04479530016522856,0.07874015748031496,0.8,0.1289584846635023
128,emrata,Emily Ratajkowski,29600000.0,United States,629900.0,1000000.0,Modeling,0,0.033783783783783786,0.05085368092527997,0.04959842519685039,0.9,0.1286893028304676
270,heybiblee,이성경,14500000.0,Indonesia,598200.0,807600.0,Modeling,0,0.055696551724137934,0.02313199926565082,0.047102362204724406,0.9,0.1286386929102953
411,conangray,Conan Gray,6800000.0,Brazil,713000.0,1100000.0,0,0,0.16176470588235295,0.00899577749219754,0.056141732283464564,0.5,0.12863296205729335
79,dishapatani,disha patani (paatni) 🦋,53600000.0,India,802500.0,988000.0,Cinema & Actors/actresses,Lifestyle,0.018432835820895523,0.09491463190747201,0.06318897637795276,0.8,0.12848531917619038
661,dbook,Devin,5400000.0,United States,349400.0,687000.0,Lifestyle,Sports with a ball,0.1272222222222222,0.00642555535156967,0.027511811023622046,0.7,0.12831891769908418
502,ana_d_armas,A N A   D E   A R M A S,7900000.0,United States,533300.0,721400.0,Cinema & Actors/actresses,0,0.09131645569620253,0.011015237745548008,0.04199212598425197,0.8,0.12822957879899582
155,feliciathegoat,"Tyler, The Creator",13200000.0,United States,1100000.0,1800000.0,0,0,0.13636363636363635,0.020745364420782085,0.08661417322834646,0.5,0.12809189851735847
319,xeesoxee,한소희,9700000.0,Indonesia,784200.0,1000000.0,Lifestyle,0,0.10309278350515463,0.014319809069212411,0.06174803149606299,0.7,0.12788266242203816
813,kaliuchis,0,4000000.0,United States,407100.0,702800.0,0,0,0.1757,0.0038553332109418025,0.032055118110236216,0.5,0.1278476235853298
101,aliaabhatt,Alia Bhatt 🤍☀️,69700000.0,India,452500.0,560000.0,Cinema & Actors/actresses,0,0.008034433285509325,0.1244721865246925,0.03562992125984252,0.8,0.12768141352357998
305,manurios,Manu Rios,11000000.0,Mexico,553300.0,933000.0,Shows,0,0.08481818181818182,0.01670644391408115,0.04356692913385827,0.8,0.12765259172826876
136,sergioramos,Sergio Ramos,53100000.0,Spain,344100.0,527400.0,Sports with a ball,0,0.009932203389830509,0.09399669542867635,0.027094488188976376,0.9,0.1275907876223304
397,clean_0828,김세정,8300000.000000001,Indonesia,712400.0,888300.0,Lifestyle,0,0.10702409638554215,0.011749586928584544,0.056094488188976374,0.7,0.1275534122705875
230,skuukzky,숮이  💄💅👡👠🎀👙🌂👗🌂🎀💋💌,18000000.0,Indonesia,654800.0,807900.0,Clothing & Outfits,0,0.04488333333333333,0.029557554617220493,0.051559055118110236,0.9,0.12713241074212153
130,433,433,51600000.0,Spain,339400.0,563900.0,Sports with a ball,0,0.01092829457364341,0.09124288599228934,0.026724409448818896,0.9,0.12708906551690796
153,hegdepooja,Pooja Hegde,21300000.0,India,995700.0,1100000.0,Cinema & Actors/actresses,0,0.051643192488262914,0.035615935377271896,0.0784015748031496,0.8,0.12702237256911666
927,soycintiacossio,Cintia Cossio,5700000.0,Colombia,335300.0,418700.0,Modeling,Adult content,0.07345614035087719,0.006976317238847072,0.026401574803149606,0.9,0.12675566627263493
307,ross_lynch,Ross Shor Lynch,10900000.0,United States,468500.0,935600.0,Cinema & Actors/actresses,0,0.0858348623853211,0.016522856618322014,0.03688976377952756,0.8,0.12666875469553057
482,aliiiiiiiikarimi8,Ali Karimi,9800000.0,Iran,415500.0,630700.0,Sports with a ball,0,0.06435714285714286,0.014503396364971543,0.03271653543307087,0.9,0.1266371831389628
479,vegetta777,♈️ Samuel De Luque ♈️,6200000.0,Mexico,715600.0,976100.0,0,0,0.15743548387096773,0.007894253717642739,0.05634645669291338,0.5,0.1266117610022626
93,jacquelinef143,Jacqueline Fernandez,63000000.0,India,551400.0,672100.0,Cinema & Actors/actresses,0,0.010668253968253967,0.11217183770883056,0.043417322834645666,0.8,0.1266023174668799
458,jennaortega,Jenna Ortega,8600000.0,United States,523200.00000000006,745300.0,Cinema & Actors/actresses,Lifestyle,0.08666279069767442,0.012300348815861941,0.041196850393700794,0.8,0.12659459100256854
409,frenkiedejong,Frenkie de Jong,10800000.0,Spain,443800.0,667000.0,Sports with a ball,0,0.06175925925925926,0.01633926932256288,0.03494488188976378,0.9,0.12659446087842535
592,pedri,Pedri González,7100000.0,Spain,0.0,598500.0,Sports with a ball,0,0.08429577464788732,0.00954653937947494,0.0,0.9,0.12658227167299743
680,elliotpage,0,6200000.0,United States,405100.0,583100.0,Cinema & Actors/actresses,0,0.0940483870967742,0.007894253717642739,0.03189763779527559,0.8,0.12636715851305763
999,optimushwang,황민현,4200000.0,South Korea,426000.0,508000.0,Lifestyle,0,0.12095238095238095,0.004222507802460069,0.033543307086614176,0.7,0.12635636613901324
999,optimushwang,황민현,4200000.0,South Korea,426000.0,508000.0,Lifestyle,0,0.12095238095238095,0.004222507802460069,0.033543307086614176,0.7,0.12635636613901324
254,keerthysureshofficial,Keerthy Suresh,13600000.0,India,805000.0,921100.0,Beauty,Cinema & Actors/actresses,0.06772794117647059,0.021479713603818618,0.06338582677165354,0.8,0.12621225590606455
85,beingsalmankhan,Salman Khan,53900000.0,India,690300.0,883400.0,Cinema & Actors/actresses,0,0.016389610389610388,0.09546539379474941,0.054354330708661414,0.8,0.1260663284360013
290,psg,Paris Saint-Germain,62400000.0,Brazil,103200.0,172200.0,Sports with a ball,0,0.0027596153846153847,0.11107031393427576,0.008125984251968504,0.9,0.1260501371845226
83,dovecameron,DOVE,48300000.0,United States,767900.0,1000000.0,Cinema & Actors/actresses,0,0.020703933747412008,0.08518450523223794,0.06046456692913386,0.8,0.12592983845446298
345,klrahul,KL Rahul👑,13000000.0,India,538000.0,687100.0,Sports with a ball,0,0.052853846153846154,0.02037818982926382,0.04236220472440945,0.9,0.1257274363551995
175,paulpogba,Paul Labile Pogba,55300000.0,Brazil,218300.0,388600.0,Sports with a ball,0,0.007027124773960217,0.09803561593537728,0.017188976377952754,0.9,0.12565932996578782
512,jackharlow,0,6900000.0,United States,425900.0,795100.0,Lifestyle,Humor & Fun & Happiness,0.11523188405797101,0.009179364787956673,0.03353543307086614,0.7,0.12555364967374863
469,i_m_hendery,Hi👉🏻im Hendery👈🏻,6400000.0,United States,755200.0,978800.0,0,0,0.1529375,0.008261428309161005,0.05946456692913386,0.5,0.1255463418785751
124,madelame,Madelaine Petsch,25200000.0,Russia,861200.0,1200000.0,Cinema & Actors/actresses,0,0.047619047619047616,0.0427758399118781,0.06781102362204725,0.8,0.12544257574559195
